Gene,P_all,P_sub,P_vis,P_status,P_location,P_interaction
ACVR1,0.114461580356289,0.0548803606517058,0.632191290902637,0.115006795230825,0.00757235002667111,0.369813869808966
DPP4,0.781456325707066,0.872349646126351,0.541373154403257,0.794020763310387,0.802687565857177,0.617918390299843
FAP,0.470746609920646,0.615767389352252,0.676032227512674,0.514027441180869,0.000300716772311479,0.773403420548031
IFIH1,0.84588812494654,0.860898171491557,0.835107814956716,0.955498531975631,0.00250269348308047,0.786187078083948
FIGN,0.976207115141458,0.74488792925858,0.749185395535894,0.990312980727276,0.729966526842808,0.645050315170577
GRB14,0.868793510884392,0.847655354070335,0.682773296128142,0.870609604812368,0.998176825499562,0.672528493974841
COBLL1,0.428862409995702,0.792020190651198,0.239109847130343,0.411756611840841,0.471074389859055,0.277184496255862
SNORA70F,0.968732217890481,0.25653140303803,0.344686979713288,0.991048627307855,0.582677585822617,0.142624283020148
GALNT3,0.900146828934688,0.555485650705831,0.601982253594394,0.940782970290314,0.310658586832326,0.425265060393775
SCN1A,0.557378148641019,0.763220177997781,0.489084192481457,0.471989911103446,0.037863216061412,0.802535840163414
SCN9A,0.923092541253926,0.70480794226356,0.591095828351314,0.96061271889134,0.00325119863852041,0.524056131765964
STK39,0.380970797255103,0.145211465465104,0.810850541967642,0.319023045621047,0.0656137309001072,0.526623919509108
CERS6-AS1,0.589797371210713,0.768670333865355,0.474044191574985,0.648609373474886,0.0331404457584126,0.455628934767097
SPC25,0.56781142782814,0.440815460520335,0.612821559781339,0.628107370671277,4.86836627291347e-06,0.342520717877942
ABCB11,0.414908863596894,0.225274367351267,0.827981869461271,0.438428213916794,0.499433639234757,0.269051272042184
LRP2,0.804044659547866,0.483028345794961,0.625065337632194,0.509280490336864,2.82896116198074e-07,0.789117340656405
FASTKD1,0.256309789450763,0.657839605917455,0.321048640535758,0.269772766567719,0.732118755100262,0.508189173725019
METTL5,0.980198014465347,0.798594936839702,0.87727142216184,0.951856061268338,0.0927886172507715,0.770470456628658
TLK1,0.841995886631696,0.847373881159647,0.952496476670691,0.856190579082342,0.757594209028399,0.918462568552916
SLC25A12,0.546451536927764,0.147266960831997,0.653814439174109,0.566500985046383,0.648009067087701,0.191947514956943
GPR155,0.716080924681305,0.392518114360157,0.187481157031945,0.821579828927766,0.000122999149521174,0.130055689014167
CHN1,0.160134146904085,0.0906735992645013,0.583435394796109,0.11510081124158,0.0329019489979742,0.397949375030001
ATP5MC3,0.864129838021453,0.911080532102302,0.946830194021724,0.970492001734726,0.00421381302455197,0.896488844460516
LNPK,0.841748730914337,0.980376312898931,0.644385014726419,0.690252223365306,0.00134796580716245,0.690137241977878
HAGLR,0.458141658930292,0.10316028618036,0.561372667508206,0.388937528719677,0.0610090005640659,0.0925761807807276
TTC30B,0.101842758457073,0.0499806249481741,0.51586209997198,0.0540258410666067,0.00500140765395399,0.234935150210172
TTC30A,0.35014477114709,0.434696516706962,0.577422366815612,0.341237106280504,0.579936819173593,0.889486948860128
PRKRA,0.487091652697926,0.449277265766879,0.759806530484084,0.531679094856747,0.0820187183604067,0.920706393571159
FKBP7,0.737563319288095,0.823677001080416,0.893477215909199,0.801722606264351,0.0634301668494115,0.956773776163162
SESTD1,0.500348782154399,0.710044589028412,0.584159784979226,0.506391745094771,0.993591760024077,0.922799842017665
MIR4437,0.606358411550877,0.735515915730955,0.663718253072169,0.575312508823542,0.352945280790424,0.884957680755486
PDE1A,0.731071560337693,0.780627742343028,0.381166229399113,0.752609293711839,0.62321437551617,0.456693897153285
FRZB,0.499058885278187,0.707720241137871,0.560867436507468,0.506138594978206,0.980523129290976,0.983104756000625
CALCRL,0.323662637174686,0.466773514394212,0.583353415230707,0.352098219369848,0.196812737829138,0.780419740766202
TFPI,0.432379474924182,0.517807984761342,0.275548466168733,0.231902670122161,4.31519181002815e-05,0.940863018166844
SLC40A1,0.724585187493914,0.606263733866225,0.825199614818168,0.58852465261288,0.00396895703959874,0.793409389363268
OSGEPL1,0.36637352336306,0.24768387259472,0.900594416727875,0.367739579726148,0.836835909941558,0.447665829805607
HIBCH,0.799276364356978,0.949561631940977,0.724457757137308,0.758605506769694,0.29318013275095,0.840306825395306
STAT1,0.742168336071424,0.057223186626735,0.0341129347550113,0.782240637320891,0.295689255481659,0.00428310505999416
STAT4,0.550356486132315,0.365043451126322,0.717204928578621,0.609029100174441,0.0137848831345025,0.328605338306326
CAVIN2,0.706636635654969,0.813258212038123,0.896846246240716,0.7953448649315,0.00253549456701855,0.94086672373538
STK17B,0.843666345062258,0.396242594223718,0.793822105256295,0.636084034619715,4.51291339097096e-05,0.399691892860988
HECW2,0.814770842445456,0.655385253451259,0.59861436326148,0.878506296791095,0.08670052547575,0.492264913275565
GTF3C3,0.209642967697158,0.118777184453965,0.79684857234214,0.199221069263909,0.439278830972107,0.328600036737621
PGAP1,0.302179043741478,0.11721606949958,0.790823360891471,0.316943720952792,0.718403246699193,0.56474826519425
ANKRD44-IT1,0.551005141985088,0.535411511761327,0.64763513158072,0.464198853826292,0.0350689421313808,0.985278458867495
HSPD1,0.876373732136426,0.684369079788092,0.773758844671531,0.95150084630614,0.049956709079616,0.62210270896299
RFTN2,0.73492596451571,0.947270191196666,0.453891684433526,0.546803045816178,0.000237537553056392,0.634163977989626
KCTD18,0.740975290489803,0.815941707342977,0.771561411877151,0.705066815936451,0.333679153538731,0.975774827455601
PPIL3,0.470657196364103,0.600322491106492,0.69848013835172,0.505510302189639,0.244701443695514,0.818429460816404
FAM126B,0.66618019234886,0.859841679519462,0.597000559945759,0.581925501047209,0.046570221367355,0.744968299175006
CFLAR-AS1,0.306945512805107,0.342228196281268,0.699249726459463,0.326992709587185,0.00272293328658074,0.620617772985584
TRAK2,0.236406775450268,0.0292406819662282,0.640362114204513,0.249414887188955,0.00541217673490272,0.759015786469124
C2CD6,0.339164310750283,0.65480506295288,0.386283373410562,0.366547898708264,0.00440279383357292,0.893711251073391
TMEM237,0.818884639080817,0.465773891908904,0.356803932529429,0.994477236882821,1.86781515719558e-08,0.247896876611695
SUMO1,0.693214545624942,0.411759972358129,0.806748589588195,0.73908730002929,0.202146644788206,0.465427084526682
ICA1L,0.167179481624448,0.390358979012621,0.325956266335659,0.183731946175055,0.127568861572534,0.984818387503557
WDR12,0.217960626879841,0.446302494892157,0.2705042731402,0.181261999154638,0.105928319530278,0.893443418565156
RAPH1,0.67413124354262,0.937462577300981,0.424985909894985,0.549188878555641,0.00695647093088377,0.508951910715628
METTL21A,0.850398549831573,0.960972272754384,0.983978833474205,0.959500542049548,0.00278893075413612,0.979734727831831
CRYGA,0.395543427305402,0.772129111059158,0.338095111361812,0.376182044068904,0.416341845108009,0.683477435179528
IDH1,0.306091854362913,0.122599768645276,0.940814197951672,0.312383059111001,0.971622169031555,0.239787092252922
KANSL1L,0.669656174612007,0.654551478173392,0.671614381026886,0.529075546343922,0.00317067001933572,0.955967028516804
ACADL,0.766609095561602,0.944222550708981,0.751670013902134,0.769469872067635,0.990343459387216,0.853807776347601
LANCL1,0.811551566765112,0.774807789536981,0.977357902656198,0.895270989653713,0.0192860152886122,0.853341251858423
IKZF2,0.0112326604390912,0.047023375938656,0.126953352229755,0.0129008252126467,0.712918597199562,0.838308105620478
BARD1,0.601863286218032,0.969604834231966,0.547397578767001,0.662454393565544,0.0300335247673559,0.724325967402583
FN1,0.663795710486093,0.836111307363877,0.628240619595875,0.717991579432706,0.102040157924493,0.608554919896838
LINC00607,0.634642359473031,0.578841250543788,0.34620988938821,0.661562299357043,0.505027525492417,0.282154872168418
IGFBP5,0.425156009001029,0.290479227651867,0.894831062471054,0.352448991423374,0.0467553992684273,0.418421293758347
DIRC3,0.884018432658477,0.619967756807513,0.972480882317202,0.761661643613639,0.00623843371302933,0.713043719706979
CXCR2P1,0.838727583675908,0.331616702367206,0.332984866410341,0.958530797940975,0.000774583161854539,0.168061012145262
CXCR1,0.993422109949289,0.34046911202366,0.474191040854103,0.85679457054161,0.00144775781650999,0.229814686786048
AAMP,0.53576424005938,0.567456822896402,0.713453088247023,0.541721844006161,0.999146867081945,0.989205051273982
CATIP-AS1,0.748913715911554,0.255966793129275,0.546620117105123,0.873368243884884,1.28732290344947e-05,0.24532512544854
USP37,0.595039831770027,0.597826682759116,0.870930545652612,0.667934694035965,0.000434143061969055,0.865505828456726
RNF25,0.304305311053373,0.705697367526944,0.372006438054653,0.328081940329939,0.347448451774522,0.590062519321672
CRYBA2,0.735158477893479,0.380472400289857,0.357882362473903,0.776785680746164,0.271883773817379,0.21265352209104
CNPPD1,0.632176818029917,0.281050917590697,0.856559555407761,0.599385973682119,0.340694165488562,0.402630722825246
GLB1L,0.287608061092596,0.990972205129451,0.155242428271824,0.301429795568577,0.744909479685053,0.333777118782418
TUBA4A,0.604842548005753,0.739333787679469,0.273931988489581,0.346047004191309,4.52043137814396e-06,0.726894794195532
DNPEP,0.611147783890723,0.578182404296702,0.714524240435423,0.549586798588469,0.113870347267325,0.979006360117591
EPHA4,0.794519901794894,0.920814701838045,0.50634120465088,0.748517438727441,0.241386717742155,0.643343382847901
FARSB,0.840324338172406,0.511115015138579,0.965067673637181,0.697019739585605,0.00216998135971132,0.636046546691909
AP1S3,0.543127147569176,0.415522495586236,0.999676838839781,0.603149055350672,0.00540630065248275,0.588764268223423
FAM124B,0.876099664807998,0.616988097563954,0.372487232715375,0.866017514668166,0.765964220183781,0.343176296034774
MIR4439,0.0706794243367599,0.168156816198475,0.201269833931936,0.0618745469310353,0.247354280461034,0.843417890351556
TM4SF20,0.233199138779684,0.315604877960511,0.527622654058558,0.231111580929501,0.679827641297749,0.67386762656671
SLC19A3,0.170611549102243,0.239624336588048,0.541175381000676,0.182779293819425,0.655642110370541,0.513490776476988
PID1,0.270716550807384,0.787006678912025,0.0157818203699805,0.236895703895497,0.163768100216328,0.112177103103474
SP110,0.876654089807658,0.754736414372039,0.80399087049181,0.969132714793715,4.13306863322477e-05,0.704667505606713
LINC01907,0.78247237200487,0.493208924601023,0.714914662023126,0.716601392231912,0.109914200783657,0.425058361468026
HTR2B,0.117473323853445,0.337697404280601,0.132176680572494,0.0696423486487111,0.00942925300249684,0.498858931913917
NCL,0.283237430782588,0.680012354285143,0.297741016385299,0.263251109080735,0.330890924788206,0.540828162145256
SNORA75,0.979955152918967,0.272613657926914,0.476001800822161,0.987995546907277,0.846032832302806,0.226065859581939
SNORD20,0.497664443481077,0.940383609395313,0.386496923519844,0.510018133380991,0.843808538367746,0.476117171776522
SNORD82,0.721641530350867,0.849296939791802,0.456001079058159,0.75789158015151,0.349394471978011,0.552019890488263
HJURP,0.167297407328425,0.536549995607952,0.102339199253585,0.155297067158948,0.000428021172185492,0.780096144698815
ARL4C,0.127402749977194,0.0476754227594313,0.873317692434826,0.136152269464864,0.0335765637067896,0.17605589258142
GBX2,0.877478128281796,0.538881810156665,0.836141442300425,0.809962183895497,0.103447427307902,0.568870710765239
COL6A3,0.717179465001234,0.846882868020618,0.963649385662495,0.847339090913687,1.59952108521485e-09,0.879682453791611
PER2,0.496821161686966,0.264327823944374,0.820416123252777,0.480156890437666,0.512310347713888,0.297981862107166
HDAC4,0.948097712152931,0.816873406851646,0.956699903975655,0.845650329687516,0.0161930787334493,0.905862176673201
MIR4440,0.363072991429656,0.524306099179388,0.412016948835141,0.291705520007,0.0383689783221385,0.920110046893916
MIR4441,0.786402277088045,0.0370793304831429,0.558364600434329,0.664109946450038,0.00763728681427918,0.131897506008243
COPS9,0.700760938791866,0.816946574600575,0.591499287384623,0.747615114917788,0.193105372259174,0.573442121827854
STK25,0.614508252409325,0.848832010738461,0.673317092047368,0.645741593458348,0.410588363185094,0.842931014730326
THAP4,0.774046314600286,0.80478608587626,0.706975668704141,0.648543176226621,0.0065595034038675,0.915805273833124
DTYMK,0.693983153607784,0.992303763030494,0.713100257071132,0.802417695585064,3.89601848583925e-06,0.803330939080522
RSAD2,0.793714445069555,0.639128422218983,0.468155799685576,0.848165050308928,0.146050801258243,0.398800094642551
SLC35F6,0.61944466324764,0.896609733606069,0.6411449194955,0.680660957774771,0.0348162113499183,0.640966916545108
GPN1,0.869160465180078,0.639192403211133,0.625978750888144,0.917259029011892,0.221760770964327,0.501648150171892
SPDYA,0.21182452395896,0.891934963162283,0.0517283646408272,0.211212573350416,0.00102045271723689,0.160805894036796
LBH,0.783136358651204,0.970755353118241,0.543349733039858,0.688022917111147,0.0296481721470463,0.750557517826843
CEBPZOS,0.516088260248782,0.344557770576755,0.880131479358303,0.554457711003496,0.213959644876838,0.728596413124802
MORN2,0.790577346224084,0.820119971412902,0.767295478994157,0.703686278641399,0.0435689152748204,0.953490279072559
MAP4K3-DT,0.817048059343329,0.703083281720874,0.688405099167644,0.938500432182998,0.000399084970832899,0.580567984968922
LINC02583,0.257614728516078,0.352457566411252,0.583031199263021,0.282261486224708,0.123157400067641,0.717940670549704
MSH2,0.774971397665738,0.800050641687983,0.74144869006347,0.674169004736281,0.0226198831245133,0.977283502134185
MSH6,0.724157277681786,0.633274015783664,0.444051334143998,0.742521388989063,0.689450991220975,0.37383476603505
KIAA1841,0.718512347943489,0.739754981803494,0.538303390288127,0.743863556945067,0.546456832388786,0.493482072304321
C2orf74,0.806773539339792,0.123589409158684,0.0840546500703817,0.780869766170443,0.478893599742725,0.0203762131714438
APLF,0.464888860926716,0.850296441290185,0.281714291725592,0.496010579106177,0.328407223694609,0.36782522289074
ANXA4,0.542551650508701,0.78986863511602,0.252861159726002,0.353172087527824,0.000190172670267673,0.653526936012606
SNRNP27,0.345349515444417,0.668005572601096,0.414116463851471,0.35064171643235,0.944024333392074,0.696518184015881
MXD1,0.638147997732108,0.39423782615355,0.898979374579375,0.435142536461713,0.000113737088814878,0.506052346098654
NAGK,0.902642269121383,0.902608355936319,0.952942499874797,0.911399832664542,0.852381578199912,0.991816411584343
CYTOR,0.711889259011164,0.577146608189542,0.982277835407079,0.776647866065378,0.0524363492222252,0.798816421765623
CNNM4,0.374140019451187,0.448639472881475,0.593944441290372,0.346552747301008,0.291769975484539,0.783834088345597
CNNM3,0.223266127084093,0.604590672965914,0.0176569425606968,0.195141888183191,0.178746075119814,0.0441262413140476
MRPL30,0.65964168047791,0.936620229529239,0.681075136415348,0.675337977663874,0.752965581183666,0.737800967403936
IL1RL1,0.374092523274557,0.421912597520962,0.651847800165168,0.392898432324847,0.000201695919919188,0.878911257441585
IL18R1,0.438662633760279,0.88904116635539,0.227549910366373,0.282123387477101,0.000641346286804024,0.391943776616835
LIMS3-LOC440895,0.829536572913338,0.592929912842761,0.867032882507253,0.852149293382505,0.595842377423666,0.64191580385101
IL1RN,0.346786221524273,0.552242980814462,0.0954345258082905,0.146254013355471,9.61041902521731e-06,0.709460277205566
PLEKHB2,0.854609968562566,0.785401365047341,0.881503502421026,0.888282744093108,0.405794307813481,0.750093763653974
BBS5,0.0743819507117388,0.295491955128024,0.164323322020688,0.0771728357075459,0.858169753332923,0.60307436274987
